Region_Index,Measure_Type,Measure,Value,Subject_ID,Run_Number,Region
167,Univariate,AIS,0.6601390056971868,130114,3,7networks_RH_Default_PFCm_1
168,Univariate,Entropy,1.4625215077876446,130114,3,7networks_RH_Default_PFCm_2
168,Univariate,AIS,0.4759385115504493,130114,3,7networks_RH_Default_PFCm_2
169,Univariate,Entropy,1.4599619762252516,130114,3,7networks_RH_Default_PFCm_3
169,Univariate,AIS,0.6644823709072485,130114,3,7networks_RH_Default_PFCm_3
170,Univariate,Entropy,1.4850399398080656,130114,3,7networks_RH_Default_PFCv_1
170,Univariate,AIS,0.6309564433839032,130114,3,7networks_RH_Default_PFCv_1
171,Univariate,Entropy,1.4404164482011383,130114,3,7networks_RH_Default_PFCv_2
171,Univariate,AIS,0.47503310545333743,130114,3,7networks_RH_Default_PFCv_2
172,Univariate,Entropy,1.3370498504021615,130114,3,7networks_RH_Default_PFCv_3
172,Univariate,AIS,0.37964597744146467,130114,3,7networks_RH_Default_PFCv_3
173,Univariate,Entropy,1.4423270529429173,130114,3,7networks_RH_Cont_PFCv_2
173,Univariate,AIS,0.4499007704009159,130114,3,7networks_RH_Cont_PFCv_2
174,Univariate,Entropy,1.380634075491411,130114,3,7networks_RH_SalVentAttn_PFCv
174,Univariate,AIS,0.36664657229478514,130114,3,7networks_RH_SalVentAttn_PFCv
175,Univariate,Entropy,1.4461970273287275,130114,3,7networks_RH_Default_RSC_1
175,Univariate,AIS,0.3775192377993193,130114,3,7networks_RH_Default_RSC_1
176,Univariate,Entropy,1.3904565402469489,130114,3,7networks_RH_Vis_RSC
176,Univariate,AIS,0.5752504492425183,130114,3,7networks_RH_Vis_RSC
177,Univariate,Entropy,1.4555587552100873,130114,3,7networks_RH_Default_TempPole
177,Univariate,AIS,0.6411847680055338,130114,3,7networks_RH_Default_TempPole
178,Univariate,Entropy,1.403960163597655,130114,3,7networks_RH_Default_Temp_1
178,Univariate,AIS,0.4119164351438158,130114,3,7networks_RH_Default_Temp_1
179,Univariate,Entropy,1.4396003055591073,130114,3,7networks_RH_Default_Temp_2
179,Univariate,AIS,0.5894243952656915,130114,3,7networks_RH_Default_Temp_2
180,Univariate,Entropy,1.4240463257250688,130114,3,7networks_RH_Default_Temp_3
180,Univariate,AIS,0.67601696562856,130114,3,7networks_RH_Default_Temp_3
181,Univariate,Entropy,1.406969932870604,130114,3,7networks_RH_Default_Temp_4
181,Univariate,AIS,0.5404547825975374,130114,3,7networks_RH_Default_Temp_4
182,Univariate,Entropy,1.4825525979894927,130114,3,7networks_RH_Default_Temp_5
182,Univariate,AIS,0.5009752700639583,130114,3,7networks_RH_Default_Temp_5
183,Univariate,Entropy,1.4057215062970112,130114,3,7networks_RH_Cont_Temp
183,Univariate,AIS,0.38129290502088153,130114,3,7networks_RH_Cont_Temp
184,Univariate,Entropy,1.4084056968289929,130114,3,7networks_RH_Default_pCun
184,Univariate,AIS,0.3926395336167472,130114,3,7networks_RH_Default_pCun
185,Univariate,Entropy,1.4603981422424033,130114,3,7networks_RH_Cont_Cingm
185,Univariate,AIS,0.18775975853971527,130114,3,7networks_RH_Cont_Cingm
186,Univariate,Entropy,1.3514789838403605,130114,3,7networks_RH_Cont_FPole_1
186,Univariate,AIS,0.2622055073283791,130114,3,7networks_RH_Cont_FPole_1
187,Univariate,Entropy,1.4092343512933132,130114,3,7networks_RH_Cont_IPL
187,Univariate,AIS,0.5681618366956336,130114,3,7networks_RH_Cont_IPL
188,Univariate,Entropy,1.4043460894284783,130114,3,7networks_RH_Cont_IPS_1
188,Univariate,AIS,0.6009712303311749,130114,3,7networks_RH_Cont_IPS_1
189,Univariate,Entropy,1.374125469955728,130114,3,7networks_RH_Cont_IPS_2
189,Univariate,AIS,0.6898513848787351,130114,3,7networks_RH_Cont_IPS_2
190,Univariate,Entropy,1.4548326233293407,130114,3,7networks_RH_Cont_IPS_3
190,Univariate,AIS,0.6170628133846137,130114,3,7networks_RH_Cont_IPS_3
191,Univariate,Entropy,1.3863508222801428,130114,3,7networks_RH_Cont_Ins
191,Univariate,AIS,0.6164154950451994,130114,3,7networks_RH_Cont_Ins
192,Univariate,Entropy,1.3417877258138242,130114,3,7networks_RH_Cont_PCC
192,Univariate,AIS,0.6659659546615089,130114,3,7networks_RH_Cont_PCC
193,Univariate,Entropy,1.5110184577871566,130114,3,7networks_RH_Cont_PFCd_1
193,Univariate,AIS,0.6333115602263586,130114,3,7networks_RH_Cont_PFCd_1
194,Univariate,Entropy,1.4168712902804934,130114,3,7networks_RH_Cont_PFCl_1
194,Univariate,AIS,0.04814099064012023,130114,3,7networks_RH_Cont_PFCl_1
195,Univariate,Entropy,1.4777802922592862,130114,3,7networks_RH_Cont_PFCl_2
195,Univariate,AIS,0.07800463710131034,130114,3,7networks_RH_Cont_PFCl_2
196,Univariate,Entropy,1.4779674293854246,130114,3,7networks_RH_Cont_PFCl_3
196,Univariate,AIS,0.6091433519454439,130114,3,7networks_RH_Cont_PFCl_3
197,Univariate,Entropy,1.427827488611495,130114,3,7networks_RH_DorsAttn_PFCl
197,Univariate,AIS,0.5893540068358742,130114,3,7networks_RH_DorsAttn_PFCl
198,Univariate,Entropy,1.4501158166476387,130114,3,7networks_RH_Cont_PFCv_1
198,Univariate,AIS,0.6769938943069445,130114,3,7networks_RH_Cont_PFCv_1
199,Univariate,Entropy,1.3833871036965455,130114,3,7networks_RH_Cont_PrC
199,Univariate,AIS,0.5699865677712594,130114,3,7networks_RH_Cont_PrC
200,Univariate,Entropy,1.417585488958359,130114,3,7networks_RH_Cont_TempOcc
200,Univariate,AIS,0.6370041931114567,130114,3,7networks_RH_Cont_TempOcc
201,Univariate,Entropy,1.4368183191469184,130114,3,7networks_RH_Cont_pCun
201,Univariate,AIS,0.5378971920303997,130114,3,7networks_RH_Cont_pCun
202,Univariate,Entropy,1.4639926781610688,130114,3,7networks_RH_Cont_FPole_2
202,Univariate,AIS,0.5641984764369985,130114,3,7networks_RH_Cont_FPole_2
203,Univariate,Entropy,1.4922854624266355,130114,3,7networks_RH_Limbic_OFC_1
203,Univariate,AIS,0.6975946092085321,130114,3,7networks_RH_Limbic_OFC_1
204,Univariate,Entropy,1.3832987453247423,130114,3,7networks_RH_Limbic_OFC_2
204,Univariate,AIS,0.5017767338987005,130114,3,7networks_RH_Limbic_OFC_2
205,Univariate,Entropy,1.3632488183793692,130114,3,7networks_RH_Limbic_OFC_3
205,Univariate,AIS,0.6014463847237659,130114,3,7networks_RH_Limbic_OFC_3
206,Univariate,Entropy,1.451443916016549,130114,3,7networks_RH_Limbic_OFC_4
206,Univariate,AIS,0.11181605266805938,130114,3,7networks_RH_Limbic_OFC_4
207,Univariate,Entropy,1.4422421201296052,130114,3,7networks_RH_Limbic_PHC
207,Univariate,AIS,0.5787114378542046,130114,3,7networks_RH_Limbic_PHC
208,Univariate,Entropy,1.4699746722524063,130114,3,7networks_RH_SomMot_ST_4
208,Univariate,AIS,0.11219717213194347,130114,3,7networks_RH_SomMot_ST_4
209,Univariate,Entropy,1.436984066512692,130114,3,7networks_RH_Limbic_TempPole_1
209,Univariate,AIS,0.13791931783632894,130114,3,7networks_RH_Limbic_TempPole_1
210,Univariate,Entropy,1.4761671333798523,130114,3,7networks_RH_Limbic_TempPole_2
210,Univariate,AIS,0.02543176218634713,130114,3,7networks_RH_Limbic_TempPole_2
211,Univariate,Entropy,1.4717290398416045,130114,3,7networks_RH_Limbic_Temp_1
211,Univariate,AIS,0.014870930741312627,130114,3,7networks_RH_Limbic_Temp_1
212,Univariate,Entropy,1.3782884460670974,130114,3,7networks_RH_Limbic_Temp_2
212,Univariate,AIS,0.5350152223209159,130114,3,7networks_RH_Limbic_Temp_2
213,Univariate,Entropy,1.440125145033555,130114,3,7networks_RH_SalVentAttn_FrMed_1
213,Univariate,AIS,0.24437818368940611,130114,3,7networks_RH_SalVentAttn_FrMed_1
214,Univariate,Entropy,1.4650730168138324,130114,3,7networks_RH_SalVentAttn_FrMed_2
214,Univariate,AIS,0.06325246134093998,130114,3,7networks_RH_SalVentAttn_FrMed_2
215,Univariate,Entropy,1.3888938580487808,130114,3,7networks_RH_SalVentAttn_FrMed_3
215,Univariate,AIS,0.02988432930522844,130114,3,7networks_RH_SalVentAttn_FrMed_3
216,Univariate,Entropy,1.4782506351885987,130114,3,7networks_RH_SalVentAttn_FrOper
216,Univariate,AIS,0.11397239627989908,130114,3,7networks_RH_SalVentAttn_FrOper
217,Univariate,Entropy,1.385224243645764,130114,3,7networks_RH_SalVentAttn_IPL_1
217,Univariate,AIS,0.08127543161249928,130114,3,7networks_RH_SalVentAttn_IPL_1
218,Univariate,Entropy,1.4212221648767605,130114,3,7networks_RH_SalVentAttn_IPL_2
218,Univariate,AIS,0.4426844648614079,130114,3,7networks_RH_SalVentAttn_IPL_2
219,Univariate,Entropy,1.311752330679023,130114,3,7networks_RH_SalVentAttn_Ins_1
219,Univariate,AIS,0.5552031125930883,130114,3,7networks_RH_SalVentAttn_Ins_1
220,Univariate,Entropy,1.3278103242000734,130114,3,7networks_RH_SalVentAttn_Ins_2
220,Univariate,AIS,0.6125835068106582,130114,3,7networks_RH_SalVentAttn_Ins_2
221,Univariate,Entropy,1.379479333043423,130114,3,7networks_RH_SalVentAttn_Ins_3
221,Univariate,AIS,0.6707737980532809,130114,3,7networks_RH_SalVentAttn_Ins_3
222,Univariate,Entropy,1.4593960192108764,130114,3,7networks_RH_SalVentAttn_Ins_4
222,Univariate,AIS,0.4783072550897316,130114,3,7networks_RH_SalVentAttn_Ins_4
223,Univariate,Entropy,1.3894875126493904,130114,3,7networks_RH_SalVentAttn_Ins_5
223,Univariate,AIS,0.474512967463105,130114,3,7networks_RH_SalVentAttn_Ins_5
224,Univariate,Entropy,1.371462546530429,130114,3,7networks_RH_SomMot_Ins_5
224,Univariate,AIS,0.6723592770353388,130114,3,7networks_RH_SomMot_Ins_5
225,Univariate,Entropy,1.4439801599626074,130114,3,7networks_RH_Cont_PFCl_5
225,Univariate,AIS,0.6395281908952315,130114,3,7networks_RH_Cont_PFCl_5
226,Univariate,Entropy,1.3839914058839318,130114,3,7networks_RH_SomMot_PostC
226,Univariate,AIS,0.5040713830396939,130114,3,7networks_RH_SomMot_PostC
227,Univariate,Entropy,1.3529459482561306,130114,3,7networks_RH_SalVentAttn_PrCv
227,Univariate,AIS,0.50260828011693,130114,3,7networks_RH_SalVentAttn_PrCv
228,Univariate,Entropy,1.3199496692263049,130114,3,7networks_RH_SalVentAttn_SPL_1
228,Univariate,AIS,0.3819779766763123,130114,3,7networks_RH_SalVentAttn_SPL_1
229,Univariate,Entropy,1.4946146823851878,130114,3,7networks_RH_SalVentAttn_SPL_2
229,Univariate,AIS,0.6727667794753645,130114,3,7networks_RH_SalVentAttn_SPL_2
230,Univariate,Entropy,1.349911808252461,130114,3,7networks_RH_SalVentAttn_Temp
230,Univariate,AIS,0.6156955746983561,130114,3,7networks_RH_SalVentAttn_Temp
231,Univariate,Entropy,1.4218419459537737,130114,3,7networks_RH_DorsAttn_IPL
231,Univariate,AIS,0.20292861240924331,130114,3,7networks_RH_DorsAttn_IPL
232,Univariate,Entropy,1.4100019488006819,130114,3,7networks_RH_DorsAttn_IPS_1
232,Univariate,AIS,0.16603041441599942,130114,3,7networks_RH_DorsAttn_IPS_1
233,Univariate,Entropy,1.3966297015338194,130114,3,7networks_RH_DorsAttn_IPS_2
233,Univariate,AIS,0.5123712855015494,130114,3,7networks_RH_DorsAttn_IPS_2
234,Univariate,Entropy,1.4067068884754894,130114,3,7networks_RH_DorsAttn_PostC_1
234,Univariate,AIS,0.45920071647663185,130114,3,7networks_RH_DorsAttn_PostC_1
235,Univariate,Entropy,1.413023892167958,130114,3,7networks_RH_DorsAttn_PostC_2
235,Univariate,AIS,0.16359655688018737,130114,3,7networks_RH_DorsAttn_PostC_2
236,Univariate,Entropy,1.3488253566147286,130114,3,7networks_RH_DorsAttn_PrCd_1
236,Univariate,AIS,0.39657044691442067,130114,3,7networks_RH_DorsAttn_PrCd_1
237,Univariate,Entropy,1.3994197668833959,130114,3,7networks_RH_DorsAttn_PrCd_2
237,Univariate,AIS,0.5205060419105587,130114,3,7networks_RH_DorsAttn_PrCd_2
238,Univariate,Entropy,1.432623441906535,130114,3,7networks_RH_DorsAttn_PrCv
238,Univariate,AIS,0.5064127030181602,130114,3,7networks_RH_DorsAttn_PrCv
239,Univariate,Entropy,1.4372404861022607,130114,3,7networks_RH_DorsAttn_SPL_1
239,Univariate,AIS,0.4329459179610202,130114,3,7networks_RH_DorsAttn_SPL_1
240,Univariate,Entropy,1.4552276272773872,130114,3,7networks_RH_DorsAttn_SPL_2
240,Univariate,AIS,0.4432723516237669,130114,3,7networks_RH_DorsAttn_SPL_2
241,Univariate,Entropy,1.4460508148838391,130114,3,7networks_RH_DorsAttn_SPL_3
241,Univariate,AIS,0.5302952919994537,130114,3,7networks_RH_DorsAttn_SPL_3
242,Univariate,Entropy,1.432959915634779,130114,3,7networks_RH_DorsAttn_SPL_4
242,Univariate,AIS,0.587124199701341,130114,3,7networks_RH_DorsAttn_SPL_4
243,Univariate,Entropy,1.468470808817985,130114,3,7networks_RH_DorsAttn_TempOcc_1
243,Univariate,AIS,0.6851953687659762,130114,3,7networks_RH_DorsAttn_TempOcc_1
244,Univariate,Entropy,1.4047027981492848,130114,3,7networks_RH_DorsAttn_TempOcc_2
244,Univariate,AIS,0.4294765043964892,130114,3,7networks_RH_DorsAttn_TempOcc_2
245,Univariate,Entropy,1.4296901079238369,130114,3,7networks_RH_DorsAttn_TempOcc_3
245,Univariate,AIS,0.4610151987795925,130114,3,7networks_RH_DorsAttn_TempOcc_3
246,Univariate,Entropy,1.409027404154041,130114,3,7networks_RH_DorsAttn_TempOcc_4
246,Univariate,AIS,0.6075906289174879,130114,3,7networks_RH_DorsAttn_TempOcc_4
247,Univariate,Entropy,1.4539367447820952,130114,3,7networks_RH_DorsAttn_pCun
247,Univariate,AIS,0.5580667083325288,130114,3,7networks_RH_DorsAttn_pCun
248,Univariate,Entropy,1.3995786297811454,130114,3,7networks_RH_SomMot_1
248,Univariate,AIS,0.5751362713289794,130114,3,7networks_RH_SomMot_1
249,Univariate,Entropy,1.3598264358744308,130114,3,7networks_RH_SomMot_10
249,Univariate,AIS,0.5033799322666805,130114,3,7networks_RH_SomMot_10
250,Univariate,Entropy,1.3801505784560888,130114,3,7networks_RH_SomMot_11
250,Univariate,AIS,0.43025371437296833,130114,3,7networks_RH_SomMot_11
251,Univariate,Entropy,1.4982013026014558,130114,3,7networks_RH_SomMot_12
251,Univariate,AIS,0.2781928502819868,130114,3,7networks_RH_SomMot_12
252,Univariate,Entropy,1.4536036299964499,130114,3,7networks_RH_SomMot_13
252,Univariate,AIS,0.641628180759902,130114,3,7networks_RH_SomMot_13
253,Univariate,Entropy,1.3579772223527016,130114,3,7networks_RH_SomMot_14
253,Univariate,AIS,0.5728429986257284,130114,3,7networks_RH_SomMot_14
254,Univariate,Entropy,1.3791620042444386,130114,3,7networks_RH_SomMot_15
254,Univariate,AIS,0.6153107313160975,130114,3,7networks_RH_SomMot_15
255,Univariate,Entropy,1.3366177602841782,130114,3,7networks_RH_SomMot_16
255,Univariate,AIS,0.4753712356844524,130114,3,7networks_RH_SomMot_16
256,Univariate,Entropy,1.3519182740739994,130114,3,7networks_RH_SomMot_17
256,Univariate,AIS,0.5574219558641085,130114,3,7networks_RH_SomMot_17
257,Univariate,Entropy,1.4504986658904278,130114,3,7networks_RH_SomMot_18
257,Univariate,AIS,0.6393210033578773,130114,3,7networks_RH_SomMot_18
258,Univariate,Entropy,1.354858343563432,130114,3,7networks_RH_SomMot_19
258,Univariate,AIS,0.5977336377815732,130114,3,7networks_RH_SomMot_19
259,Univariate,Entropy,1.4658864926748993,130114,3,7networks_RH_SomMot_2
259,Univariate,AIS,0.3695838178511375,130114,3,7networks_RH_SomMot_2
260,Univariate,Entropy,1.4267972331362637,130114,3,7networks_RH_SomMot_20
260,Univariate,AIS,0.3933289723989146,130114,3,7networks_RH_SomMot_20
261,Univariate,Entropy,1.4366110069163156,130114,3,7networks_RH_SomMot_21
261,Univariate,AIS,0.2592834823792831,130114,3,7networks_RH_SomMot_21
262,Univariate,Entropy,1.3892334074478256,130114,3,7networks_RH_SomMot_22
262,Univariate,AIS,0.4677937869261459,130114,3,7networks_RH_SomMot_22
263,Univariate,Entropy,1.4749796878527581,130114,3,7networks_RH_SomMot_3
263,Univariate,AIS,0.361274302799667,130114,3,7networks_RH_SomMot_3
264,Univariate,Entropy,1.3382795059399708,130114,3,7networks_RH_SomMot_4
264,Univariate,AIS,0.45924070852849574,130114,3,7networks_RH_SomMot_4
265,Univariate,Entropy,1.4462754639729036,130114,3,7networks_RH_SomMot_5
265,Univariate,AIS,0.4095245523970741,130114,3,7networks_RH_SomMot_5
266,Univariate,Entropy,1.365161566180686,130114,3,7networks_RH_SomMot_6
266,Univariate,AIS,0.5559970082239465,130114,3,7networks_RH_SomMot_6
267,Univariate,Entropy,1.3999110462487137,130114,3,7networks_RH_SomMot_7
267,Univariate,AIS,0.5633233250446574,130114,3,7networks_RH_SomMot_7
268,Univariate,Entropy,1.3657539595243282,130114,3,7networks_RH_SomMot_8
268,Univariate,AIS,0.6058012760759031,130114,3,7networks_RH_SomMot_8
269,Univariate,Entropy,1.3903598152474554,130114,3,7networks_RH_SomMot_9
269,Univariate,AIS,0.5553976099588205,130114,3,7networks_RH_SomMot_9
270,Univariate,Entropy,1.4135577035192899,130114,3,7networks_RH_SalVentAttn_IPL_3
270,Univariate,AIS,0.4810401749620423,130114,3,7networks_RH_SalVentAttn_IPL_3
271,Univariate,Entropy,1.464440886668405,130114,3,7networks_RH_SomMot_Ins_1
271,Univariate,AIS,0.4903034256797367,130114,3,7networks_RH_SomMot_Ins_1
272,Univariate,Entropy,1.3334928498592955,130114,3,7networks_RH_SomMot_Ins_2
272,Univariate,AIS,0.38801522471141325,130114,3,7networks_RH_SomMot_Ins_2
273,Univariate,Entropy,1.367836206322707,130114,3,7networks_RH_SomMot_Ins_3
273,Univariate,AIS,0.38509941040980156,130114,3,7networks_RH_SomMot_Ins_3
274,Univariate,Entropy,1.4268919692866193,130114,3,7networks_RH_SomMot_Ins_4
274,Univariate,AIS,0.3549120912331025,130114,3,7networks_RH_SomMot_Ins_4
275,Univariate,Entropy,1.4444201433484665,130114,3,7networks_RH_SomMot_ST_1
275,Univariate,AIS,0.430956107282805,130114,3,7networks_RH_SomMot_ST_1
276,Univariate,Entropy,1.318307251102099,130114,3,7networks_RH_SomMot_ST_2
276,Univariate,AIS,0.5313262902719806,130114,3,7networks_RH_SomMot_ST_2
277,Univariate,Entropy,1.3915849010250074,130114,3,7networks_RH_SomMot_ST_3
277,Univariate,AIS,0.46777427953125894,130114,3,7networks_RH_SomMot_ST_3
278,Univariate,Entropy,1.4644722090453817,130114,3,7networks_RH_SomMot_Temp
278,Univariate,AIS,0.5712514498541861,130114,3,7networks_RH_SomMot_Temp
279,Univariate,Entropy,1.4727442894660907,130114,3,7networks_RH_Vis_ExStrInf_1
279,Univariate,AIS,0.42700399273052003,130114,3,7networks_RH_Vis_ExStrInf_1
280,Univariate,Entropy,1.441194519104286,130114,3,7networks_RH_Vis_ExStrInf_2
280,Univariate,AIS,0.39043616704547635,130114,3,7networks_RH_Vis_ExStrInf_2
281,Univariate,Entropy,1.3896704769285364,130114,3,7networks_RH_Vis_ExStrInf_3
281,Univariate,AIS,0.5695201842346682,130114,3,7networks_RH_Vis_ExStrInf_3
282,Univariate,Entropy,1.3971738561046951,130114,3,7networks_RH_Vis_ExStrInf_4
282,Univariate,AIS,0.14202841580545567,130114,3,7networks_RH_Vis_ExStrInf_4
283,Univariate,Entropy,1.4307699739777178,130114,3,7networks_RH_Vis_ExStrSup_1
283,Univariate,AIS,0.2472401027015172,130114,3,7networks_RH_Vis_ExStrSup_1
284,Univariate,Entropy,1.38246135557507,130114,3,7networks_RH_Vis_ExStrSup_2
284,Univariate,AIS,0.6977680272595865,130114,3,7networks_RH_Vis_ExStrSup_2
285,Univariate,Entropy,1.3645456731845078,130114,3,7networks_RH_Vis_ExStr_1
285,Univariate,AIS,0.7946208832090136,130114,3,7networks_RH_Vis_ExStr_1
286,Univariate,Entropy,1.3718338066586844,130114,3,7networks_RH_Vis_ExStr_10
286,Univariate,AIS,0.6954633598175972,130114,3,7networks_RH_Vis_ExStr_10
287,Univariate,Entropy,1.4621267780175744,130114,3,7networks_RH_Vis_ExStr_11
287,Univariate,AIS,0.72752347337497,130114,3,7networks_RH_Vis_ExStr_11
288,Univariate,Entropy,1.4807338906010648,130114,3,7networks_RH_Vis_ExStr_2
288,Univariate,AIS,0.6629568319407113,130114,3,7networks_RH_Vis_ExStr_2
289,Univariate,Entropy,1.4138329055637078,130114,3,7networks_RH_Vis_ExStr_3
289,Univariate,AIS,0.5697575820874201,130114,3,7networks_RH_Vis_ExStr_3
290,Univariate,Entropy,1.5093174164579395,130114,3,7networks_RH_Vis_ExStr_4
290,Univariate,AIS,0.5576275656927931,130114,3,7networks_RH_Vis_ExStr_4
291,Univariate,Entropy,1.4906653479852858,130114,3,7networks_RH_Vis_ExStr_5
291,Univariate,AIS,0.7439485934158503,130114,3,7networks_RH_Vis_ExStr_5
292,Univariate,Entropy,1.3923984676958359,130114,3,7networks_RH_Vis_ExStr_6
292,Univariate,AIS,0.6409849295650387,130114,3,7networks_RH_Vis_ExStr_6
293,Univariate,Entropy,1.4018950741864327,130114,3,7networks_RH_Vis_ExStr_7
293,Univariate,AIS,0.43002515782010153,130114,3,7networks_RH_Vis_ExStr_7
294,Univariate,Entropy,1.3884054195017494,130114,3,7networks_RH_Vis_ExStr_8
294,Univariate,AIS,0.5448831942219234,130114,3,7networks_RH_Vis_ExStr_8
295,Univariate,Entropy,1.3620105648287941,130114,3,7networks_RH_Vis_ExStr_9
295,Univariate,AIS,0.5487724524091417,130114,3,7networks_RH_Vis_ExStr_9
296,Univariate,Entropy,1.4605822286407877,130114,3,7networks_RH_Vis_PHC
296,Univariate,AIS,0.34143406189469516,130114,3,7networks_RH_Vis_PHC
297,Univariate,Entropy,1.5026386820777935,130114,3,7networks_RH_Vis_Striate_1
297,Univariate,AIS,0.3670792111141026,130114,3,7networks_RH_Vis_Striate_1
298,Univariate,Entropy,1.3852224859086544,130114,3,7networks_RH_Vis_Striate_2
298,Univariate,AIS,0.183782245024541,130114,3,7networks_RH_Vis_Striate_2
299,Univariate,Entropy,1.426826307943922,130114,3,7networks_RH_Vis_Striate_3
299,Univariate,AIS,0.5273459628694184,130114,3,7networks_RH_Vis_Striate_3
0,Univariate,Entropy,1.3681788458816078,130518,0,7networks_LH_Default_FPole_1
0,Univariate,AIS,0.558950318969119,130518,0,7networks_LH_Default_FPole_1
1,Univariate,Entropy,1.325223015228448,130518,0,7networks_LH_Default_FPole_2
1,Univariate,AIS,0.5236054401479207,130518,0,7networks_LH_Default_FPole_2
2,Univariate,Entropy,1.4160461247272949,130518,0,7networks_LH_Default_IPL_1
2,Univariate,AIS,0.5130220785314892,130518,0,7networks_LH_Default_IPL_1
3,Univariate,Entropy,1.437556937334067,130518,0,7networks_LH_Default_IPL_2
3,Univariate,AIS,0.5752557935259848,130518,0,7networks_LH_Default_IPL_2
4,Univariate,Entropy,1.3974221790616506,130518,0,7networks_LH_Default_IPL_3
4,Univariate,AIS,0.6860953069219846,130518,0,7networks_LH_Default_IPL_3
5,Univariate,Entropy,1.4097698098648639,130518,0,7networks_LH_Default_IPL_4
5,Univariate,AIS,0.6505345264713691,130518,0,7networks_LH_Default_IPL_4
6,Univariate,Entropy,1.41475275562021,130518,0,7networks_LH_Default_IPL_5
6,Univariate,AIS,0.4726475227818403,130518,0,7networks_LH_Default_IPL_5
7,Univariate,Entropy,1.4890921914668214,130518,0,7networks_LH_Default_PCC_1
7,Univariate,AIS,0.11547232794948936,130518,0,7networks_LH_Default_PCC_1
8,Univariate,Entropy,1.4362640403437377,130518,0,7networks_LH_Default_PCC_2
8,Univariate,AIS,0.6789922272036577,130518,0,7networks_LH_Default_PCC_2
9,Univariate,Entropy,1.4041447420308684,130518,0,7networks_LH_Default_PCC_3
9,Univariate,AIS,0.6800985868485974,130518,0,7networks_LH_Default_PCC_3
10,Univariate,Entropy,1.3877769408725893,130518,0,7networks_LH_Default_PFCd_1
10,Univariate,AIS,0.6851795007585215,130518,0,7networks_LH_Default_PFCd_1
11,Univariate,Entropy,1.3269925824920366,130518,0,7networks_LH_Default_PFCd_2
11,Univariate,AIS,0.6823373014319669,130518,0,7networks_LH_Default_PFCd_2
12,Univariate,Entropy,1.4404137129066816,130518,0,7networks_LH_Default_PFCd_3
12,Univariate,AIS,0.26628291375873836,130518,0,7networks_LH_Default_PFCd_3
13,Univariate,Entropy,1.4829598355504823,130518,0,7networks_LH_Default_PFCd_4
13,Univariate,AIS,0.5469314597096995,130518,0,7networks_LH_Default_PFCd_4
14,Univariate,Entropy,1.4137507128813231,130518,0,7networks_LH_Default_PFCd_5
14,Univariate,AIS,0.4527329378303593,130518,0,7networks_LH_Default_PFCd_5
15,Univariate,Entropy,1.4043002007039824,130518,0,7networks_LH_Default_PFCd_6
15,Univariate,AIS,0.40489135471930027,130518,0,7networks_LH_Default_PFCd_6
16,Univariate,Entropy,1.448728686080445,130518,0,7networks_LH_Default_PFCl
16,Univariate,AIS,0.5519254464523078,130518,0,7networks_LH_Default_PFCl
17,Univariate,Entropy,1.3945688717013782,130518,0,7networks_LH_Default_PFCm_1
17,Univariate,AIS,0.4383016477116053,130518,0,7networks_LH_Default_PFCm_1
18,Univariate,Entropy,1.402395634676287,130518,0,7networks_LH_Default_PFCm_2
18,Univariate,AIS,0.1398944603853831,130518,0,7networks_LH_Default_PFCm_2
19,Univariate,Entropy,1.4092461335114521,130518,0,7networks_LH_Default_PFCm_3
19,Univariate,AIS,0.42560682091435353,130518,0,7networks_LH_Default_PFCm_3
20,Univariate,Entropy,1.4126161707012717,130518,0,7networks_LH_Default_PFCv_1
20,Univariate,AIS,0.44629663951333676,130518,0,7networks_LH_Default_PFCv_1
21,Univariate,Entropy,1.3931061285734314,130518,0,7networks_LH_Default_PFCv_2
21,Univariate,AIS,0.25554975900354204,130518,0,7networks_LH_Default_PFCv_2
22,Univariate,Entropy,1.4275670475554003,130518,0,7networks_LH_Default_PFCv_3
22,Univariate,AIS,0.5988270493398327,130518,0,7networks_LH_Default_PFCv_3
23,Univariate,Entropy,1.338449758807303,130518,0,7networks_LH_Default_PFCv_4
23,Univariate,AIS,0.5657260627699436,130518,0,7networks_LH_Default_PFCv_4
24,Univariate,Entropy,1.4547927490361419,130518,0,7networks_LH_Default_PFCv_5
24,Univariate,AIS,0.7139746034423409,130518,0,7networks_LH_Default_PFCv_5
25,Univariate,Entropy,1.3095942034875447,130518,0,7networks_LH_Default_RSC_1
25,Univariate,AIS,0.3947744727229896,130518,0,7networks_LH_Default_RSC_1
26,Univariate,Entropy,1.4146918548409495,130518,0,7networks_LH_Default_RSC_2
26,Univariate,AIS,0.294983112570792,130518,0,7networks_LH_Default_RSC_2
27,Univariate,Entropy,1.3812524629062457,130518,0,7networks_LH_Default_TempPole
27,Univariate,AIS,0.7676387944022389,130518,0,7networks_LH_Default_TempPole
28,Univariate,Entropy,1.3296138913444073,130518,0,7networks_LH_Default_Temp_1
28,Univariate,AIS,0.588371148176769,130518,0,7networks_LH_Default_Temp_1
29,Univariate,Entropy,1.353149285463262,130518,0,7networks_LH_Default_Temp_2
29,Univariate,AIS,0.7238374611473857,130518,0,7networks_LH_Default_Temp_2
30,Univariate,Entropy,1.4060577194373973,130518,0,7networks_LH_Default_Temp_3
